cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
5281654	0.6131739866489826	2.651211823634187	0.7404920730641446	1.4986725599087503	0.8340149292930003	-1.11747030251015	0.08375621526282745	-0.1743925910029707	0.44219763026182174	0.8252003870927234	-0.3698450693239845	-0.0891159919797392	303.487	316.26	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	116.0	503	0	4	7	2	23	0	0	118	7	-0.5076781655726544	0.2934343478246504	0.2934343478246504	0.5076781655726544	-3.3500000000000005	145.99825016855922	3	0	0	1	7	4	0	0	0	0	3	2	1	0	0	0	0.0625	0.9723307663822318	0.45921924437457823	0.0007644271551701784	0.23360839185813095	0.7933767337504041	0.06870637948305601	3.773220400578073	2.2910000000000013	81.13120000000004	23	255.266	331.6420481684993	0	0	0	4	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	265.164	9.898	0.963
5281656	1.4756383894046252	1.9228078590411388	-0.04548618477466385	-0.19081121563347922	0.5028713325435941	-1.1679482048784962	-0.26883974776256075	-0.800485034437369	0.0028528699739062404	0.18913130625790234	-0.09031110565208146	0.11114730956927256	243.518	260.2	C1=C(C=C2C(=C1O)C(=O)C3=CC(=C(C=C3O2)O)O)O	107.0	372	0	4	6	0	19	0	0	96	6	-0.5076781658337585	0.29329583801834297	0.29329583801834297	0.5076781658337585	-2.89	116.52445114965569	3	0	0	1	6	4	0	0	0	0	3	2	1	0	0	0	0.0	0.9801303506987383	0.522970077899002	0.001457445123999257	0.19835446967277603	0.8016455303287046	6.434046702865787e-12	3.264522044778822	1.7686000000000006	66.64920000000002	19	201.894	255.8159054665331	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.782	6.887	0.967
5281672	1.6432294235830056	2.1497903544960795	-0.029755582617249504	-0.19886998484275384	0.6464284017132415	-1.3780015254294253	-0.31535335773218065	-0.8924988242204329	0.08079166367323808	0.3111255221552382	-0.1424235266724799	0.13872767036339864	291.837	318.23	C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	148.0	506	0	6	8	1	23	0	0	118	8	-0.5076781655726541	0.293434347894758	0.293434347894758	0.5076781655726541	-3.55	141.47162984496663	3	0	0	1	8	6	0	0	0	0	3	2	1	0	0	0	0.0	0.9796427091934444	0.5186534770776234	0.0008519771748381482	0.20074900329547923	0.7992509967733727	1.4302919698862678e-10	3.832000690446501	1.6936000000000004	77.90879999999999	23	246.093	307.71437276490883	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.545	9.452	0.963
5281701	1.5900245977456553	2.237684047406938	0.06440224833644054	-0.20272758086352594	0.5890889476128122	-1.4330316321626484	-0.21131681791353651	-0.9418860453229583	0.1512720403465919	0.3374040930125374	-0.12269256737199691	0.252160620924223	281.636	302.23	C1=C(C=C(C(=C1O)O)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O	127.0	465	0	5	7	1	22	0	0	112	7	-0.5076781658604211	0.2934297487541095	0.2934297487541095	0.5076781658604211	-3.3499999999999996	136.5907258346434	3	0	0	1	7	5	0	0	0	0	3	2	1	0	0	0	0.0	0.9840623433925165	0.5613598667458471	0.001015267333045825	0.17782380132262565	0.8225214933509073	0.0036305103338234285	3.882857297563579	1.9880000000000013	76.24399999999999	22	238.679	303.8474866589914	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.729	9.050	0.963
5281703	0.23387329565946538	2.1862598684001213	0.8671418464486984	0.642928310473353	-0.012366051887642173	-0.7291143533914053	0.4350905864018944	-0.2593207342054886	0.7909664827037637	0.5321526818281113	-0.13558798399524286	0.45407666848005834	284.203	284.26	COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O	76.0	426	0	2	5	2	21	0	0	106	5	-0.5068880543326166	0.2932983117356168	0.2932983117356168	0.5068880543326166	-2.9499999999999997	136.23644214791275	3	0	0	1	5	2	0	0	0	0	3	2	1	0	0	0	0.0625	0.9596470665137136	0.3907963780493389	0.0007869354744563628	0.2812072327157043	0.731411800046854	0.03678464154505025	3.4205878048173197	2.879800000000003	77.80160000000002	21	238.716	312.8080820678767	0	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	250.928	12.212	0.951
5281708	1.0969797336439964	1.9338868387479566	-0.04565172033359823	-0.5524720188004919	0.16230181128916144	-1.041637747175757	0.06604691083639999	-0.8697798372751033	-0.0002959010861033112	-0.08362108042043226	0.24110699953469777	0.22726668389875143	253.631	254.24	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O	66.8	382	0	2	4	1	19	0	0	94	4	-0.507966244667516	0.2930955400201296	0.2930955400201296	0.507966244667516	-2.75	121.9480138036736	3	0	0	1	4	2	0	0	0	0	3	2	1	0	0	0	0.0	0.994706910864265	0.7231239552981223	0.0027302846115982277	0.10275291469769106	0.9196725741526744	0.06522164216974183	3.6108883098833493	2.8712000000000018	71.24960000000002	19	214.553	283.3642542032092	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.325	7.772	0.965
5281718	1.1386385926680322	0.8506518674739282	-0.7904874982289128	0.8013648278827862	1.1108910232529645	0.28897915778330624	0.12350792532713484	0.5946259423334268	-0.7477900539003833	-1.30068246930477	0.9071384631969709	0.4888741870686692	396.645	390.4	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O	140.0	506	0	6	8	5	28	5	1	150	8	-0.5079662507800027	0.2930960680949632	0.2930960680949632	0.5079662507800027	-2.62	192.13446557966546	3	0	0	1	8	6	0	1	0	1	2	2	0	0	1	1	0.3	0.992376661855491	0.6771506210136001	0.0008609931878908768	0.12324188007553454	0.9536933894122595	0.13619647806426238	4.889603282034332	0.44690000000000035	99.53680000000006	28	336.921	455.12741271018103	0	0	4	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	359.617	22.696	0.937
5281787	-0.680590253830958	0.4475452356029594	-1.2313342675895587	0.22763692487288004	1.2955728652981435	0.37978876397984873	-1.1240985905843184	0.03824001287699016	0.14574327770695125	-0.1934542284342116	0.3985097327854496	0.7068214566413268	315.192	284.31	C1=CC=C(C=C1)CCOC(=O)C=CC2=CC(=C(C=C2)O)O	66.8	347	0	2	4	6	21	0	1	108	4	-0.504259631901577	0.33027228204677955	0.33027228204677955	0.504259631901577	-2.7499999999999996	145.1400082182419	2	0	0	0	4	2	0	0	0	0	2	2	0	0	0	0	0.11764705882352941	0.9985100645733329	0.8452720216386957	0.0025410976568282467	0.05456785634197563	0.9604197579532298	0.03905618281941809	4.954225606590642	2.8969000000000023	79.91060000000003	21	260.323	356.0013739829788	1	1	0	2	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	273.265	12.941	0.953
5281811	0.6587354740105675	2.2150402428047746	0.7261018358018848	0.9732640427444035	0.5190100001540242	-0.9494203893797912	0.24265677739534036	-0.3465546730904004	0.3483125420414509	0.6083386291881693	-0.1588667851277089	0.23420009078404577	295.636	300.26	COC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)O)O	96.2	454	0	3	6	2	22	0	0	112	6	-0.507966244667516	0.29332216454873894	0.29332216454873894	0.507966244667516	-3.15	141.117346158236	3	0	0	1	6	3	0	0	0	0	3	2	1	0	0	0	0.0625	0.990103396590215	0.6370817439396131	0.001467871931272043	0.14033981637625004	0.8894333683339036	0.09181803465132451	3.8201274516983075	2.585400000000001	79.46640000000001	22	247.166	324.7124768813104	0	0	0	3	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	258.740	11.574	0.955
5281855	1.071486932053062	1.2507926291591351	0.010065549141991894	-0.1496761424531551	0.12426013129870103	-0.9135827033885117	-0.025183963370801365	-0.44842736441741626	0.3398153864042148	-0.07506758699698986	-0.07882661668694688	-0.07887349273357618	247.104	302.19	C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O	134.0	475	0	4	8	0	22	0	0	110	8	-0.5041428335387373	0.34410585695708923	0.34410585695708923	0.5041428335387373	-3.42	127.34153848524367	4	0	0	2	8	4	0	0	0	0	4	2	2	0	0	0	0.0	0.9431808598827847	0.33439019636103573	0.0006523779394424816	0.3322798000943947	0.6677201999300391	4.7933985506173804e-11	3.1926604706300936	1.3128	73.87719999999999	22	218.456	259.9732337276727	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	225.127	6.671	0.970
5284507	-0.041967328517135534	-1.5237382280443434	-1.4291469423255556	0.1540016254242663	0.2197034542286277	-1.780746587960374	1.2094699314795496	0.15745676057331195	-1.5613540918125584	-0.480580688210019	0.738703342994707	-0.3483054713197045	320.243	222.37	CC(=CCCC(=CCCC(C)(C=C)O)C)C	20.2	269	0	1	1	7	16	1	1	92	1	-0.38609150255511393	0.2113081025610192	0.2113081025610192	0.38609150255511393	-0.8200000000000001	137.18976854751557	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.6	0.9908838115781994	0.6558992146533222	0.0025102199865091133	0.1347192337873832	0.9906380302611151	0.25382161071335446	3.741517040458537	4.396300000000004	72.47680000000004	16	251.876	379.6395659594332	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	3	9	0	0	0	275.065	23.190	0.916
5284649	1.1435091382526925	1.9954346668787397	-0.12499993102149601	-0.3834982021692479	0.25646160249832783	-0.9540888958789078	-0.07166902157465622	-0.7930933814365417	0.02312808564899492	0.032001747192194396	0.12604890059853657	0.14975754414152304	268.112	270.24	C1=CC(=CC=C1C2=COC3=CC(=C(C=C3C2=O)O)O)O	87.0	411	0	3	5	1	20	0	0	100	5	-0.507966244667516	0.2932958380018003	0.2932958380018003	0.507966244667516	-2.95	126.82891781399687	3	0	0	1	5	3	0	0	0	0	3	2	1	0	0	0	0.0	0.9934798919415864	0.6965250257712537	0.0021633253165814323	0.11400747478886648	0.9070916083442367	0.05855576034658969	3.7085315976796673	2.576800000000001	72.9144	20	222.213	289.0518897339595	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.645	8.431	0.963
5315892	0.06085901590209981	-0.02184477945908216	-1.7024891376043187	0.10914455276632	-0.38407936763740813	0.3142862348438024	0.08837935216352862	-0.1286909091717542	-0.016976514026646575	-0.6377851011972295	0.6799493800236617	0.5269017547241343	170.937	134.17	C1=CC=C(C=C1)C=CCO	20.2	101	0	1	1	2	10	0	1	52	1	-0.3922954491931637	0.21049881483768426	0.21049881483768426	0.3922954491931637	-1.08	74.7672354425039	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0.1111111111111111	0.9927301746645116	0.6818339132220472	0.008019734999915302	0.1203611245816862	0.9093071557434483	0.05066342405117375	2.6692487890552328	1.6921000000000002	42.56180000000003	10	135.426	194.96035795214297	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	139.615	4.189	0.970
5317284	0.519537513452978	2.432412921555767	0.9491190662392368	1.0946584036551972	0.40737908163699493	-1.2653942559261642	0.35117124022207036	-0.47596147429413094	0.7328614780878029	0.8123053066648454	-0.2884928277236196	0.3037068917308085	306.684	316.26	COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O	116.0	491	0	4	7	2	23	0	0	118	7	-0.5042596070678388	0.29332216158404806	0.29332216158404806	0.5042596070678388	-3.35	145.99825016855925	3	0	0	1	7	4	0	0	0	0	3	2	1	0	0	0	0.0625	0.9891626596687739	0.6237698982245634	0.0011507730102220406	0.14682381522422458	0.860599167599123	0.02416522396833091	4.02055730415732	2.291000000000001	81.13120000000002	23	256.215	333.91926085154415	0	0	0	4	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	268.381	12.166	0.955
5317700	0.5083149018401555	0.7026336811343191	0.42888802309838886	-0.603498043571239	1.1579009777066802	-1.476199507660796	-0.05307109574837316	-0.43684682451219087	-0.20369321088901735	0.2228120447932731	-0.03716461174957647	0.08506455388665514	250.957	232.23	CC1=CC(=CC2=C1C(=O)C=C(O2)CC(=O)C)O	63.6	372	0	1	4	2	17	0	0	88	4	-0.507811549359621	0.29309579229459115	0.29309579229459115	0.507811549359621	-2.1	114.44124714525215	2	0	0	1	4	1	0	0	0	0	2	1	1	0	0	0	0.23076923076923078	0.9662734465027502	0.41798048204798	0.0014127248535878362	0.25751820631500394	0.8049996209086452	0.09969654497041451	3.1346214213230987	1.93852	63.27080000000002	17	203.619	281.7520502944164	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	213.620	10.000	0.953
5318517	1.9962513919790108	-1.679663631467678	0.676674987104616	0.36263433882204116	-0.3341052490548801	-0.5971365628750124	0.09595105008130132	-0.16459985184408588	0.15730779514041793	0.03309486490705343	0.14761357399497024	0.31633997420124743	378.043	350.4	CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O	87.0	597	0	3	5	3	25	6	1	140	5	-0.4591298296138189	0.3360703313159791	0.3360703313159791	0.4591298296138189	-1.1700000000000002	191.34334604196363	3	0	0	1	5	3	0	3	2	1	0	0	0	2	1	3	0.75	0.9726940692974446	0.45938124765800714	0.0007949341772720288	0.23209103290213118	0.8876951219994108	0.30867880466387426	3.8146267409147914	1.9626000000000001	93.56040000000003	25	330.593	420.91074446850524	1	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	12	0	0	0	0	357.874	27.281	0.924
5318650	-0.2667291371966222	1.1899299050548564	-0.7834859361064209	2.636701499403865	0.5368317695854422	0.22912476909069449	-0.3292765512179759	-0.004041894839539913	-0.27429433836617345	0.01944492012480675	0.2815032857430874	-0.33525539858562575	289.347	258.27	COC1=C(C=CC(=C1)C=CC2=CC(=CC(=C2)O)O)O	69.9	295	0	3	4	3	19	0	1	98	4	-0.5078005906153596	0.2932937444910773	0.2932937444910773	0.5078005906153596	-2.62	130.31956489939253	2	0	0	0	4	3	0	0	0	0	2	2	0	0	0	0	0.06666666666666667	0.9917612409448155	0.6648928808048167	0.0015476831349691706	0.12810012084147088	0.8726343150911947	0.007871764231939167	4.128959004303321	2.9824000000000024	73.35840000000002	19	231.919	306.1504426658398	0	0	0	3	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	240.533	8.614	0.964
5319502	0.9155050277747094	1.1009548155032516	0.4130721135212052	-0.03303432435479521	0.031555377236432876	-1.259091552050325	0.19565081843357746	-0.7262549307527382	0.181609153525748	0.00884694407498823	0.02440274402547877	-0.02438126516284754	197.029	192.17	CC1=CC(=O)OC2=CC(=C(C=C12)O)O	66.8	284	0	2	4	0	14	0	0	72	4	-0.5042422118735205	0.3359622096279759	0.3359622096279759	0.5042422118735205	-1.9699999999999998	90.44592071167057	2	0	0	1	4	2	0	0	0	0	2	1	1	0	0	0	0.1	0.9609386393502126	0.39894714775451573	0.0019092188401063069	0.2767615063619976	0.7257014540653963	0.026874407039481973	2.6749936231218974	1.5126199999999996	50.55060000000002	14	159.950	210.49688577024034	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	165.820	5.869	0.965
5320053	0.5090829608074627	1.161215010431374	-0.0036176410453101697	-0.4760262332723683	1.0631908982981975	-1.928792136878722	0.47093335359397237	-0.5440386962973474	-0.8871798397892393	-0.4303323317216759	0.9271300195016708	-0.01447634700742684	348.728	322.4	CC(=CCC1=C(C=CC(=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O)C	66.8	532	0	2	4	3	24	0	0	122	4	-0.507821985322328	0.29310802569376543	0.29310802569376543	0.507821985322328	-3.01	164.32288534481484	3	0	0	1	4	2	0	0	0	0	3	2	1	0	0	0	0.15	0.9930141760310933	0.6904977845284934	0.001382421744620323	0.1179951109211254	0.9721609252162152	0.17566941404257078	4.395624434763056	4.379900000000004	94.38460000000003	24	291.702	395.0525918582189	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	306.262	14.560	0.952
5320315	0.21750357728953978	2.338127460128943	1.0413753312391705	0.5163074571564733	-0.09861078523323175	-0.9915783501158077	0.5630502673185684	-0.457111022741872	0.9226676590754002	0.6001963072849084	-0.0984404569811351	0.6511110793483579	283.930	284.26	COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=CC=C3)O	76.0	426	0	2	5	2	21	0	0	106	5	-0.5040628988041304	0.29332216158404806	0.29332216158404806	0.5040628988041304	-2.9499999999999997	136.23644214791275	3	0	0	1	5	2	0	0	0	0	3	2	1	0	0	0	0.0625	0.9866930505900854	0.5907351071650565	0.0013697856594634052	0.16259404637695485	0.8489568439480163	0.03191938463659584	3.67241261786697	2.8798000000000017	77.80160000000002	21	239.241	315.28989766207667	0	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	249.691	10.450	0.958
5320954	-0.24103032181468972	1.1270637503140304	-0.7709424447975165	2.363132160753481	0.3868346746476612	0.25038143142582525	-0.2887970946994936	-0.09048046279771112	-0.23305205980727436	-0.0890089947960736	0.27934037495499997	-0.2539453304451235	284.506	258.27	COC1=C(C=C(C=C1)C=CC2=CC(=CC(=C2)O)O)O	69.9	295	0	3	4	3	19	0	1	98	4	-0.5078005906153596	0.29329408429987736	0.29329408429987736	0.5078005906153596	-2.62	130.31956489939253	2	0	0	0	4	3	0	0	0	0	2	2	0	0	0	0	0.06666666666666667	0.9938047926917002	0.7035963595405568	0.00174707782208584	0.11113970497984436	0.8899860965669253	0.011274075582164159	4.213893548804517	2.9824000000000024	73.35840000000002	19	232.870	311.06905445762993	0	0	0	3	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	241.830	8.960	0.963
5321775	1.3432077513461829	0.3947603367545434	0.5269725386640259	-0.33663414064396147	0.5895300271519016	-0.13371647609127454	-0.5298030359055631	1.060452977680015	-2.0649383684874922	-0.5585535673124266	0.8646218561595109	-0.40865784516749865	358.265	324.4	CC(=CCC1=CC2=C(C=C1O)OC(CC2=O)C3=CC=C(C=C3)O)C	66.8	474	0	2	4	3	24	1	0	124	4	-0.5079666065471226	0.2931114897002148	0.2931114897002148	0.5079666065471226	-2.7499999999999996	168.84888540857372	3	0	0	1	4	2	0	1	0	1	2	2	0	0	0	0	0.25	0.9938481259403534	0.7046238250977501	0.0013164621262117912	0.11075153527083666	0.9361035211824155	0.12102971993917898	4.500772563498733	4.313000000000003	91.66510000000004	24	299.017	406.74560112917914	1	1	0	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	3	3	0	0	0	0	316.224	17.207	0.946
